Monat;Strom in W/m2NGF;Warmwasser thermisch in in W/m2NGF;Waerme in W/m2NGF;Kaelte in W/m2NGF;Wind in MW;Photovoltaik in kW;Stunde;Datum
7;4,8100;2,32000;0;12,28;964;169,9;4746;17.07.2021
7;3,9700;1,99000;0;9,9;921;84,6;4747;17.07.2021
7;2,9600;1,41000;0;5,24;828;3,8;4748;17.07.2021
7;2,8300;1,10000;0;4,03;731;0;4749;17.07.2021
7;2,6500;0,55000;0;3,31;645;0;4750;17.07.2021
7;2,1900;0,55000;0;1,59;580;0;4751;17.07.2021
7;1,6500;0,27000;0;0,21;671;0;4752;17.07.2021
7;1,3900;0,27000;0;0;681;0;4753;18.07.2021
7;1,3200;0,27000;0;0;684;0;4754;18.07.2021
7;1,2800;0,55000;0;0;716;0;4755;18.07.2021
7;1,3100;0,55000;0;0;739;0;4756;18.07.2021
7;1,4500;1,10000;0;0;806;2,3;4757;18.07.2021
7;2,1700;1,64000;0;0;720;41,1;4758;18.07.2021
7;2,6100;2,81000;0;0;615;111,4;4759;18.07.2021
7;2,7800;3,00000;0;3,61;506;169,9;4760;18.07.2021
7;5,6600;2,35000;0;10,8;400;253,5;4761;18.07.2021
7;6,5800;2,05000;0;15,16;444;328,3;4762;18.07.2021
7;6,6200;2,08000;0;17;507;379;4763;18.07.2021
7;6,8400;2,37000;0;18,58;561;410,7;4764;18.07.2021
7;6,7700;2,91000;0;19,62;718;423,9;4765;18.07.2021
7;6,4700;2,05000;0;20,19;1137;402,1;4766;18.07.2021
7;6,2900;1,49000;0;20,32;1723;360,9;4767;18.07.2021
7;6,2300;1,18000;0;20,03;1501;308;4768;18.07.2021
7;6,3400;2,05000;0;19,37;1280;227,9;4769;18.07.2021
7;4,8100;2,32000;0;14,2;1244;145,7;4770;18.07.2021
7;3,9700;1,99000;0;11,37;1381;69,6;4771;18.07.2021
7;2,9600;1,65000;0;7,08;1566;2,3;4772;18.07.2021
7;2,8300;0,85000;0;5,72;1552;0;4773;18.07.2021
7;2,6500;0,55000;0;4,79;1533;0;4774;18.07.2021
7;2,1900;0,79000;0;2,88;1628;0;4775;18.07.2021
7;1,6500;0,27000;0;1,29;1814;0;4776;18.07.2021
7;1,3900;0,02000;0;0,31;1508;0;4777;19.07.2021
7;1,3200;0,27000;0;0;1420;0;4778;19.07.2021
7;1,2800;0,55000;0;0;1434;0;4779;19.07.2021
7;1,3100;0,55000;0;0;1433;0;4780;19.07.2021
7;1,4500;1,10000;0;0;1419;2,7;4781;19.07.2021
7;2,1700;1,64000;0;0;1507;42,5;4782;19.07.2021
7;2,6100;2,81000;0;0,16;1357;114,4;4783;19.07.2021
7;2,7800;3,12000;0;3,81;1180;173,8;4784;19.07.2021
7;5,6600;2,22000;0;10,62;1024;263,4;4785;19.07.2021
7;6,5800;2,36000;0;14,95;622;344,1;4786;19.07.2021
7;6,6200;1,77000;0;16,78;316;406;4787;19.07.2021
7;6,8400;2,37000;0;18,37;180;444,4;4788;19.07.2021
7;6,7700;2,91000;0;19,45;101;451;4789;19.07.2021
7;6,4700;2,05000;0;20,07;48;437,9;4790;19.07.2021
7;6,2900;1,49000;0;20,24;23;396,2;4791;19.07.2021
7;6,2300;1,49000;0;19,98;27;334,7;4792;19.07.2021
7;6,3400;1,74000;0;19,27;48;250;4793;19.07.2021
7;4,8100;2,32000;0;14,24;56;161,4;4794;19.07.2021
7;3,9700;1,99000;0;11,39;91;75,8;4795;19.07.2021
7;2,9600;1,41000;0;7;203;3;4796;19.07.2021
7;2,8300;1,10000;0;5,51;342;0;4797;19.07.2021
7;2,6500;0,55000;0;4,31;438;0;4798;19.07.2021
7;2,1900;0,55000;0;2,14;427;0;4799;19.07.2021
7;1,6500;0,27000;0;0,29;396;0;4800;19.07.2021
7;1,3900;0,27000;0;0;399;0;4801;20.07.2021
7;1,3200;0,27000;0;0;397;0;4802;20.07.2021
7;1,2800;0,55000;0;0;441;0;4803;20.07.2021
7;1,3100;0,55000;0;0;410;0;4804;20.07.2021
7;1,4500;1,10000;0;0;380;1,6;4805;20.07.2021
7;2,1700;1,64000;0;0;350;35,8;4806;20.07.2021
7;2,6100;2,81000;0;0;254;104,1;4807;20.07.2021
7;2,7800;3,12000;0;0;175;163,7;4808;20.07.2021
7;5,6600;2,53000;0;0;173;238,2;4809;20.07.2021
7;6,5800;2,05000;0;0;167;308,8;4810;20.07.2021
7;6,6200;1,77000;0;9,2;182;358,8;4811;20.07.2021
7;6,8400;2,37000;0;12,06;179;391,5;4812;20.07.2021
7;6,7700;2,91000;0;12,88;191;400,1;4813;20.07.2021
7;6,4700;2,05000;0;13,34;150;394,2;4814;20.07.2021
7;6,2900;1,49000;0;13,35;330;372,8;4815;20.07.2021
7;6,2300;1,49000;0;13,01;430;312,8;4816;20.07.2021
7;6,3400;1,74000;0;12,4;401;241;4817;20.07.2021
7;4,8100;2,32000;0;10,59;270;166,6;4818;20.07.2021
7;3,9700;1,99000;0;8,49;268;77,6;4819;20.07.2021
7;2,9600;1,41000;0;4,07;323;3,8;4820;20.07.2021
7;2,8300;1,10000;0;3,05;270;0;4821;20.07.2021
7;2,6500;0,55000;0;2,52;162;0;4822;20.07.2021
7;2,1900;0,55000;0;1,04;120;0;4823;20.07.2021
7;1,6500;0,27000;0;0;113;0;4824;20.07.2021
7;1,3900;0,27000;0;0;102;0;4825;21.07.2021
7;1,3200;0,27000;0;0;124;0;4826;21.07.2021
7;1,2800;0,27000;0;0;80;0;4827;21.07.2021
7;1,3100;0,27000;0;0;62;0;4828;21.07.2021
7;1,4500;0,27000;0;0;44;2,3;4829;21.07.2021
7;2,0000;0,55000;0;0,85;55;41,3;4830;21.07.2021
7;2,4400;1,10000;0;5,27;38;114;4831;21.07.2021
7;2,6100;1,95000;0;6,14;26;172,2;4832;21.07.2021
7;2,6400;1,64000;0;7,75;19;259,7;4833;21.07.2021
7;2,5800;1,37000;0;8,95;24;336,2;4834;21.07.2021
7;2,6100;0,83000;0;9,96;24;397,9;4835;21.07.2021
7;2,8400;1,37000;0;10,84;22;434,5;4836;21.07.2021
7;2,7600;1,64000;0;11,35;25;447,6;4837;21.07.2021
7;2,4700;1,64000;0;11,59;93;431,1;4838;21.07.2021
7;2,2900;1,37000;0;11,53;608;392,3;4839;21.07.2021
7;2,2300;1,37000;0;11,22;791;328,6;4840;21.07.2021
7;2,3400;2,47000;0;10,69;378;246,7;4841;21.07.2021
7;2,6200;1,61000;0;10,73;143;160,8;4842;21.07.2021
7;2,9400;1,10000;0;11,15;56;76,6;4843;21.07.2021
7;2,9600;1,10000;0;8,8;47;2,3;4844;21.07.2021
7;2,8300;0,55000;0;7,44;23;0;4845;21.07.2021
7;2,6500;0,55000;0;6,51;16;0;4846;21.07.2021
7;2,1900;0,55000;0;4,6;19;0;4847;21.07.2021
7;1,6500;0,27000;0;3,01;26;0;4848;21.07.2021
7;1,5200;0,27000;0;2,25;201;0;4849;22.07.2021
7;1,3600;0,27000;0;1,48;262;0;4850;22.07.2021
7;1,3200;0,27000;0;1,01;162;0;4851;22.07.2021
7;1,3300;0,27000;0;0,78;111;0;4852;22.07.2021
7;1,3500;0,27000;0;0,74;62;2,3;4853;22.07.2021
7;1,5200;0,27000;0;2,99;49;41,8;4854;22.07.2021
7;1,9300;0,58000;0;5,33;6;122;4855;22.07.2021
7;2,4200;0,55000;0;6,49;27;183,6;4856;22.07.2021
7;2,8100;0,83000;0;8,31;232;264,1;4857;22.07.2021
7;2,9400;1,64000;0;9,52;249;344,9;4858;22.07.2021
7;3,0200;1,64000;0;10,75;112;412,2;4859;22.07.2021
7;3,1800;2,19000;0;10,25;17;261,5;4860;22.07.2021
7;3,0900;2,19000;0;10,28;5;274,1;4861;22.07.2021
7;2,8300;1,92000;0;9,93;19;253,5;4862;22.07.2021
7;2,7000;1,37000;0;9,5;135;221,2;4863;22.07.2021
7;2,6500;1,10000;0;8,83;354;178,4;4864;22.07.2021
7;2,7100;1,06000;0;8,16;928;128,6;4865;22.07.2021
7;2,9600;1,64000;0;7,76;378;63,7;4866;22.07.2021
7;3,1500;1,64000;0;8,12;30;30,1;4867;22.07.2021
7;3,0500;1,10000;0;6,96;11;0,6;4868;22.07.2021
7;2,7800;1,10000;0;5,67;172;0;4869;22.07.2021
7;2,7100;0,55000;0;5,11;26;0;4870;22.07.2021
7;2,3700;0,55000;0;3,59;13;0;4871;22.07.2021
7;1,7900;0,27000;0;2,17;5;0;4872;22.07.2021
7;1,8800;0,27000;0;2,02;8;0;4873;23.07.2021
7;1,5600;0,27000;0;1,34;43;0;4874;23.07.2021
7;1,3900;0,55000;0;1;72;0;4875;23.07.2021
7;1,3300;0,55000;0;0,95;87;0;4876;23.07.2021
7;1,3200;1,10000;0;0,55;118;0,9;4877;23.07.2021
7;1,4800;1,64000;0;1,71;206;21,8;4878;23.07.2021
7;1,5100;2,81000;0;2,55;297;64,3;4879;23.07.2021
7;1,7700;2,81000;0;4,16;151;108,3;4880;23.07.2021
7;5,2100;2,53000;0;10,74;109;137,4;4881;23.07.2021
7;6,8700;2,05000;0;15,18;94;168;4882;23.07.2021
7;7,2400;1,77000;0;16,86;150;201;4883;23.07.2021
7;7,5100;2,37000;0;18,15;159;217,6;4884;23.07.2021
7;7,5600;2,91000;0;19;142;227,7;4885;23.07.2021
7;7,0900;2,05000;0;18,54;91;186,2;4886;23.07.2021
7;6,6500;1,49000;0;18,09;80;174,8;4887;23.07.2021
7;6,3700;1,49000;0;17,46;74;142;4888;23.07.2021
7;6,1400;2,05000;0;16,57;52;104,5;4889;23.07.2021
7;4,3500;2,32000;0;11,45;25;56,3;4890;23.07.2021
7;3,6900;1,99000;0;9,16;18;24,8;4891;23.07.2021
7;2,7600;1,41000;0;6,74;36;0,6;4892;23.07.2021
7;2,8600;1,10000;0;5,93;73;0;4893;23.07.2021
7;2,7300;0,55000;0;5,08;110;0;4894;23.07.2021
7;2,5900;0,55000;0;3,64;143;0;4895;23.07.2021
7;1,6500;0,27000;0;1,53;125;0;4896;23.07.2021
7;1,3900;0,27000;0;0,5;141;0;4897;24.07.2021
7;1,3200;0,27000;0;0;147;0;4898;24.07.2021
7;1,2800;0,55000;0;0;129;0;4899;24.07.2021
7;1,3100;0,55000;0;0;121;0;4900;24.07.2021
7;1,4500;1,10000;0;0;120;1,6;4901;24.07.2021
7;2,1700;1,64000;0;0;77;37,8;4902;24.07.2021
7;2,6100;2,81000;0;0;54;100,2;4903;24.07.2021
7;2,7800;2,92000;0;1,39;7;155,3;4904;24.07.2021
7;5,6600;2,42000;0;8,84;4;230;4905;24.07.2021
7;6,5800;2,05000;0;13,03;6;312,9;4906;24.07.2021
7;6,6200;2,08000;0;14,61;12;363,5;4907;24.07.2021
7;6,8400;2,37000;0;15,94;17;390,2;4908;24.07.2021
7;6,7700;2,91000;0;16,89;51;397,3;4909;24.07.2021
7;6,4700;2,05000;0;17,09;170;350,4;4910;24.07.2021
7;6,2900;1,21000;0;16,98;228;312,6;4911;24.07.2021
7;6,2300;1,46000;0;16,49;235;250,5;4912;24.07.2021
7;6,3400;2,05000;0;15,46;162;160,4;4913;24.07.2021
7;4,8100;2,32000;0;11,95;140;108,8;4914;24.07.2021
7;3,9700;1,99000;0;9,35;126;47,5;4915;24.07.2021
7;2,9600;1,41000;0;5,62;146;0,9;4916;24.07.2021
7;2,8300;1,10000;0;4,36;108;0;4917;24.07.2021
7;2,6500;0,55000;0;3,31;183;0;4918;24.07.2021
7;2,1900;0,55000;0;1,3;161;0;4919;24.07.2021
7;1,6500;0,27000;0;0;86;0;4920;24.07.2021
7;1,3900;0,27000;0;0;62;0;4921;25.07.2021
7;1,3200;0,27000;0;0;39;0;4922;25.07.2021
7;1,2800;0,55000;0;0;42;0;4923;25.07.2021
7;1,3100;0,55000;0;0;87;0;4924;25.07.2021
7;1,4500;1,10000;0;0;107;1,3;4925;25.07.2021
7;2,1700;1,64000;0;0;90;33;4926;25.07.2021
7;2,6100;2,81000;0;0;43;91,4;4927;25.07.2021
7;2,7800;2,95000;0;0;15;147,9;4928;25.07.2021
7;7,8100;2,40000;0;0;7;215,7;4929;25.07.2021
7;8,7300;2,05000;0;7,91;6;300,2;4930;25.07.2021
7;6,6200;2,08000;0;10,1;26;330,2;4931;25.07.2021
7;6,8400;2,37000;0;11,52;100;368,8;4932;25.07.2021
7;6,7700;2,91000;0;12,27;275;369;4933;25.07.2021
7;6,4700;2,05000;0;12,61;505;353,1;4934;25.07.2021
7;8,4400;1,18000;0;18,86;616;316,9;4935;25.07.2021
7;8,3900;1,49000;0;18,32;745;242,6;4936;25.07.2021
7;8,5000;2,05000;0;17,47;462;167,3;4937;25.07.2021
7;6,9600;2,32000;0;15,72;371;98,9;4938;25.07.2021
7;6,1200;1,99000;0;13,41;586;38,2;4939;25.07.2021
7;2,9600;1,41000;0;3,72;325;0,3;4940;25.07.2021
7;2,8300;1,10000;0;2,69;237;0;4941;25.07.2021
7;2,6500;0,55000;0;1,92;359;0;4942;25.07.2021
7;2,1900;0,55000;0;0,2;226;0;4943;25.07.2021
7;1,6500;0,27000;0;0;200;0;4944;25.07.2021
7;1,3900;0,27000;0;0;134;0;4945;26.07.2021
7;1,3200;0,27000;0;0;301;0;4946;26.07.2021
7;1,2800;0,55000;0;0;460;0;4947;26.07.2021
7;1,3100;0,55000;0;0;379;0;4948;26.07.2021
7;1,4500;1,10000;0;0;329;0,3;4949;26.07.2021
7;2,1700;1,64000;0;0;335;9,2;4950;26.07.2021
7;2,6100;2,81000;0;0;361;26,3;4951;26.07.2021
7;2,7800;2,81000;0;0;374;40,9;4952;26.07.2021
7;5,6600;2,53000;0;0;353;55,4;4953;26.07.2021
7;6,5800;2,05000;0;0;397;67,6;4954;26.07.2021
7;6,6200;1,77000;0;0;362;73,5;4955;26.07.2021
7;6,8400;2,37000;0;0;353;86,4;4956;26.07.2021
7;6,7700;2,91000;0;0;361;88,8;4957;26.07.2021
7;6,4700;2,05000;0;0;516;80;4958;26.07.2021
7;6,2900;1,49000;0;0;411;84,7;4959;26.07.2021
7;6,2300;1,49000;0;0;347;69,5;4960;26.07.2021
7;6,3400;2,05000;0;0,82;248;49,7;4961;26.07.2021
7;5,0600;2,32000;0;4,81;215;29,3;4962;26.07.2021
7;6,3800;1,99000;0;10,14;133;10;4963;26.07.2021
7;2,9600;1,41000;0;1,5;38;0,3;4964;26.07.2021
7;2,8300;1,10000;0;0,92;50;0;4965;26.07.2021
7;2,6500;0,55000;0;0,42;70;0;4966;26.07.2021
7;2,1900;0,55000;0;0;55;0;4967;26.07.2021
7;1,6500;0,27000;0;0;44;0;4968;26.07.2021
7;1,3900;0,27000;0;0;29;0;4969;27.07.2021
7;1,3200;0,27000;0;0;11;0;4970;27.07.2021
7;1,2800;0,55000;0;0;10;0;4971;27.07.2021
7;1,3100;0,55000;0;0;13;0;4972;27.07.2021
7;1,4500;1,10000;0;0;12;0,9;4973;27.07.2021
7;2,1700;1,64000;0;0;15;30,9;4974;27.07.2021
7;2,6100;2,81000;0;0;11;102,5;4975;27.07.2021
7;2,7800;3,12000;0;0;4;159,6;4976;27.07.2021
7;5,6600;2,53000;0;0;14;236,9;4977;27.07.2021
7;6,5800;2,05000;0;0;64;311,9;4978;27.07.2021
7;6,6200;1,77000;0;0;128;365,8;4979;27.07.2021
7;6,8400;2,37000;0;9,1;122;404,1;4980;27.07.2021
7;6,7700;2,91000;0;13,26;158;399,9;4981;27.07.2021
7;6,4700;2,05000;0;13,79;201;383,4;4982;27.07.2021
7;6,2900;1,49000;0;13,87;1016;351,7;4983;27.07.2021
7;6,2300;1,49000;0;13,58;1308;297,8;4984;27.07.2021
7;6,3400;1,74000;0;13,02;594;235,2;4985;27.07.2021
7;4,8100;2,32000;0;10,79;393;156,4;4986;27.07.2021
7;3,9700;1,99000;0;9;147;86,5;4987;27.07.2021
7;2,9600;1,41000;0;4,27;119;2;4988;27.07.2021
7;2,8300;1,10000;0;3,24;91;0;4989;27.07.2021
7;2,6500;0,55000;0;2,69;68;0;4990;27.07.2021
7;2,1900;0,55000;0;1,16;70;0;4991;27.07.2021
7;1,6500;0,27000;0;0;138;0;4992;27.07.2021
7;1,3900;0,27000;0;0;290;0;4993;28.07.2021
7;1,3200;0,27000;0;0;532;0;4994;28.07.2021
7;1,2800;0,27000;0;0;760;0;4995;28.07.2021
7;1,3100;0,27000;0;0;789;0;4996;28.07.2021
7;1,4500;0,27000;0;0;532;0,6;4997;28.07.2021
7;2,0000;0,55000;0;0;871;20,2;4998;28.07.2021
7;2,4400;1,10000;0;0;576;52,9;4999;28.07.2021
7;2,6100;1,64000;0;2,62;356;80;5000;28.07.2021
7;2,6400;1,64000;0;3,66;307;118,4;5001;28.07.2021
7;2,5800;1,68000;0;4,43;237;160;5002;28.07.2021
7;2,6100;0,83000;0;5;196;172,8;5003;28.07.2021
7;2,8400;1,37000;0;5,75;155;188,2;5004;28.07.2021
7;2,7600;1,64000;0;5,7;165;172;5005;28.07.2021
7;2,4700;1,64000;0;5,1;106;141,8;5006;28.07.2021
7;2,2900;1,37000;0;4,71;70;127,4;5007;28.07.2021
7;2,2300;1,06000;0;4,28;50;105,3;5008;28.07.2021
7;2,3400;2,47000;0;4,06;67;77,6;5009;28.07.2021
7;2,6200;1,92000;0;4,38;73;48,9;5010;28.07.2021
7;2,9400;1,10000;0;5,15;67;18,7;5011;28.07.2021
7;2,9600;1,10000;0;4,63;121;0,3;5012;28.07.2021
7;2,8300;0,55000;0;3,74;468;0;5013;28.07.2021
7;2,6500;0,55000;0;3,26;940;0;5014;28.07.2021
7;2,1900;0,55000;0;1,8;1350;0;5015;28.07.2021
7;1,6500;0,27000;0;0,64;1469;0;5016;28.07.2021
7;1,5200;0,27000;0;0,27;1176;0;5017;29.07.2021
7;1,3600;0,27000;0;0;872;0;5018;29.07.2021
7;1,3200;0,27000;0;0;544;0;5019;29.07.2021
7;1,3300;0,27000;0;0;341;0;5020;29.07.2021
7;1,3500;0,27000;0;0;208;0,6;5021;29.07.2021
7;1,5200;0,27000;0;0,6;93;28,5;5022;29.07.2021
7;1,9300;0,58000;0;3,5;32;92,7;5023;29.07.2021
7;2,4200;0,55000;0;5,62;13;146,8;5024;29.07.2021
7;2,8100;0,83000;0;6,82;17;223,3;5025;29.07.2021
7;2,9400;1,64000;0;8,18;49;288;5026;29.07.2021
7;3,0200;1,64000;0;9,16;79;341,8;5027;29.07.2021
7;3,1800;2,19000;0;9,84;137;366,4;5028;29.07.2021
7;3,0900;2,19000;0;10,18;223;373;5029;29.07.2021
7;2,8300;1,92000;0;10,28;276;359;5030;29.07.2021
7;2,7000;1,37000;0;10,21;379;321,5;5031;29.07.2021
7;2,6500;1,10000;0;9,82;570;266,2;5032;29.07.2021
7;2,7100;1,37000;0;9,13;809;179,1;5033;29.07.2021
7;2,9600;1,33000;0;8,65;1204;104,9;5034;29.07.2021
7;3,1500;1,64000;0;8,98;1355;41,4;5035;29.07.2021
7;3,0500;1,10000;0;7,46;1386;0,3;5036;29.07.2021
7;2,7800;1,10000;0;5,91;1161;0;5037;29.07.2021
7;2,7100;0,55000;0;4,9;1052;0;5038;29.07.2021
7;2,3700;0,55000;0;2,94;966;0;5039;29.07.2021
7;1,7900;0,27000;0;1,07;936;0;5040;29.07.2021
7;1,8800;0,27000;0;0,32;347;0;5041;30.07.2021
7;1,5600;0,27000;0;0;220;0;5042;30.07.2021
7;1,3900;0,55000;0;0;162;0;5043;30.07.2021
7;1,3300;0,55000;0;0;260;0;5044;30.07.2021
7;1,3200;1,10000;0;0;507;0,6;5045;30.07.2021
7;1,4800;1,64000;0;0;505;28,5;5046;30.07.2021
7;1,5100;2,81000;0;0;412;100,5;5047;30.07.2021
7;1,7700;3,12000;0;0;433;160,1;5048;30.07.2021
7;5,2100;2,53000;0;0;545;241,1;5049;30.07.2021
7;6,8700;2,05000;0;0;644;318,4;5050;30.07.2021
7;7,2400;1,77000;0;0;384;367,8;5051;30.07.2021
7;7,5100;2,37000;0;10,07;324;404;5052;30.07.2021
7;7,5600;2,91000;0;11,01;275;408,8;5053;30.07.2021
7;7,0900;2,05000;0;10,86;218;394,1;5054;30.07.2021
7;6,6500;1,49000;0;10,26;163;350,9;5055;30.07.2021
7;6,3700;1,49000;0;9,38;116;293,1;5056;30.07.2021
7;6,1400;1,74000;0;7,95;128;202,9;5057;30.07.2021
7;6,5000;2,32000;0;13,32;211;122,5;5058;30.07.2021
7;5,5800;1,99000;0;11,68;241;56,4;5059;30.07.2021
7;2,7600;1,41000;0;1,94;247;0,6;5060;30.07.2021
7;2,8600;1,10000;0;1,39;216;0;5061;30.07.2021
7;2,7300;0,55000;0;0,87;202;0;5062;30.07.2021
7;2,5900;0,55000;0;0;213;0;5063;30.07.2021
7;1,6500;0,27000;0;0;194;0;5064;30.07.2021
7;1,3900;0,27000;0;0;214;0;5065;31.07.2021
7;1,3200;0,27000;0;0;227;0;5066;31.07.2021
7;1,2800;0,55000;0;0;225;0;5067;31.07.2021
7;1,3100;0,55000;0;0;224;0;5068;31.07.2021
7;1,4500;1,10000;0;0;172;0,9;5069;31.07.2021
7;2,1700;1,64000;0;0;125;25,8;5070;31.07.2021
7;2,6100;2,81000;0;0;110;102,6;5071;31.07.2021
7;2,7800;3,12000;0;0;57;173,3;5072;31.07.2021
7;5,6600;2,53000;0;2,83;38;265,4;5073;31.07.2021
7;6,5800;1,92000;0;14,44;44;322,1;5074;31.07.2021
7;6,6200;1,90000;0;16,5;46;380,7;5075;31.07.2021
7;6,8400;2,06000;0;16,3;30;212,2;5076;31.07.2021
7;6,7700;2,91000;0;16,39;32;214,9;5077;31.07.2021
7;6,4700;2,05000;0;15,16;30;140,7;5078;31.07.2021
7;6,2900;1,49000;0;14,33;24;120,9;5079;31.07.2021
7;6,2300;1,49000;0;13,47;20;106,1;5080;31.07.2021
7;6,3400;2,05000;0;12,81;22;83,9;5081;31.07.2021
7;5,0600;2,32000;0;9,69;10;27,4;5082;31.07.2021
7;4,2300;1,99000;0;7,73;14;15,3;5083;31.07.2021
7;2,9600;1,41000;0;4,92;23;0,6;5084;31.07.2021
7;2,8300;1,10000;0;3,95;50;0;5085;31.07.2021
7;2,6500;0,55000;0;3,29;82;0;5086;31.07.2021
7;2,1900;0,55000;0;1,59;114;0;5087;31.07.2021
7;1,6500;0,27000;0;0,17;111;0;5088;31.07.2021
8;1,3900;0,27000;0;0;72;0;5089;01.08.2021
8;1,3200;0,27000;0;0;23;0;5090;01.08.2021
8;1,2800;0,55000;0;0;17;0;5091;01.08.2021
8;1,3100;0,55000;0;0;19;0;5092;01.08.2021
8;1,4500;1,10000;0;0;33;0,9;5093;01.08.2021
8;2,1700;1,64000;0;0;50;28,3;5094;01.08.2021
8;2,6100;2,81000;0;0;37;120,2;5095;01.08.2021
8;2,7800;3,12000;0;0;23;187,5;5096;01.08.2021
8;5,6600;2,53000;0;0,71;32;286,4;5097;01.08.2021
8;6,5800;2,05000;0;12,43;101;325,5;5098;01.08.2021
8;6,6200;1,77000;0;14,32;175;399,2;5099;01.08.2021
8;6,8400;2,06000;0;14,46;255;262,8;5100;01.08.2021
8;6,7700;2,91000;0;14,29;419;236,1;5101;01.08.2021
8;6,4700;2,05000;0;13,85;655;230,8;5102;01.08.2021
8;6,2900;1,49000;0;12,9;710;183,1;5103;01.08.2021
8;6,2300;1,49000;0;12,1;671;162,8;5104;01.08.2021
8;6,3400;2,05000;0;11,18;598;117,6;5105;01.08.2021
8;4,8100;2,32000;0;8,88;548;68,6;5106;01.08.2021
8;6,3800;1,99000;0;13,33;513;31,2;5107;01.08.2021
8;2,9600;1,41000;0;3,8;610;0,6;5108;01.08.2021
8;2,8300;1,10000;0;2,78;742;0;5109;01.08.2021
8;2,6500;0,55000;0;2,09;558;0;5110;01.08.2021
8;2,1900;0,55000;0;0,39;312;0;5111;01.08.2021
8;1,6500;0,27000;0;0;177;0;5112;01.08.2021
8;1,3900;0,27000;0;0;144;0;5113;02.08.2021
8;1,3200;0,27000;0;0;98;0;5114;02.08.2021
8;1,2800;0,55000;0;0;112;0;5115;02.08.2021
8;1,3100;0,55000;0;0;124;0;5116;02.08.2021
8;1,4500;1,10000;0;0;121;0,3;5117;02.08.2021
8;2,1700;1,64000;0;0;99;2,4;5118;02.08.2021
8;2,6100;2,81000;0;0;82;28;5119;02.08.2021
8;2,7800;2,81000;0;0;15;75,7;5120;02.08.2021
8;5,6600;2,53000;0;0;5;129,6;5121;02.08.2021
8;6,5800;2,05000;0;0;13;190,5;5122;02.08.2021
8;6,6200;1,77000;0;1,12;20;190,1;5123;02.08.2021
8;6,8400;2,37000;0;10,19;27;194,5;5124;02.08.2021
8;6,7700;2,91000;0;11,01;51;210,9;5125;02.08.2021
8;6,4700;2,05000;0;11,17;118;202,7;5126;02.08.2021
8;6,2900;1,49000;0;10,67;199;148,3;5127;02.08.2021
8;6,2300;1,49000;0;10,08;225;101,4;5128;02.08.2021
8;6,3400;2,05000;0;9,27;236;44,3;5129;02.08.2021
8;5,0600;2,32000;0;7,61;257;13,2;5130;02.08.2021
8;6,3800;1,99000;0;12,72;264;14,1;5131;02.08.2021
8;2,9600;1,41000;0;3,82;332;0,3;5132;02.08.2021
8;2,8300;1,10000;0;2,9;395;0;5133;02.08.2021
8;2,6500;0,55000;0;2,19;292;0;5134;02.08.2021
8;2,1900;0,55000;0;0,49;248;0;5135;02.08.2021
8;1,6500;0,27000;0;0;151;0;5136;02.08.2021
8;1,3900;0,27000;0;0;155;0;5137;03.08.2021
8;1,3200;0,27000;0;0;246;0;5138;03.08.2021
8;1,2800;0,55000;0;0;297;0;5139;03.08.2021
8;1,3100;0,55000;0;0;236;0;5140;03.08.2021
8;1,4500;1,10000;0;0;317;0,3;5141;03.08.2021
8;2,1700;1,64000;0;0;330;25,6;5142;03.08.2021
8;2,6100;2,81000;0;0;332;98,8;5143;03.08.2021
8;2,7800;3,12000;0;0;293;156,5;5144;03.08.2021
8;5,6600;2,53000;0;0;365;236,7;5145;03.08.2021
8;6,5800;2,05000;0;0;350;308,8;5146;03.08.2021
8;6,6200;1,77000;0;0;270;363,6;5147;03.08.2021
8;6,8400;2,37000;0;6,99;223;400,6;5148;03.08.2021
8;6,7700;2,91000;0;11,33;237;415,9;5149;03.08.2021
8;6,4700;2,05000;0;11,78;290;401,1;5150;03.08.2021
8;6,2900;1,49000;0;11,8;313;365,9;5151;03.08.2021
8;6,2300;1,49000;0;11,54;298;305,6;5152;03.08.2021
8;6,3400;1,74000;0;10,73;202;228;5153;03.08.2021
8;4,8100;2,32000;0;9,49;184;144,3;5154;03.08.2021
8;6,1200;1,99000;0;13,8;269;75,4;5155;03.08.2021
8;2,9600;1,41000;0;3,08;368;0,6;5156;03.08.2021
8;2,8300;1,10000;0;1,95;396;0;5157;03.08.2021
8;2,6500;0,55000;0;1,04;349;0;5158;03.08.2021
8;2,1900;0,55000;0;0;136;0;5159;03.08.2021
8;1,6500;0,27000;0;0;46;0;5160;03.08.2021
8;1,3900;0,27000;0;0;27;0;5161;04.08.2021
8;1,3200;0,27000;0;0;26;0;5162;04.08.2021
8;1,2800;0,27000;0;0;33;0;5163;04.08.2021
8;1,3100;0,27000;0;0;37;0;5164;04.08.2021
8;1,4500;0,27000;0;0;20;0,3;5165;04.08.2021
8;2,0000;0,55000;0;0;22;23,6;5166;04.08.2021
8;2,4400;1,10000;0;0;102;73;5167;04.08.2021
8;2,6100;1,87000;0;0;212;119;5168;04.08.2021
8;2,6400;1,73000;0;0;209;188;5169;04.08.2021
8;2,5800;1,37000;0;0;203;242,1;5170;04.08.2021
8;2,6100;0,83000;0;0;109;272,1;5171;04.08.2021
8;2,8400;1,37000;0;0;76;288,8;5172;04.08.2021
