Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1291832,-,-,-,37.97,23.74,0,140,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Pressure,Wind Speed,Wind Direction
2019,9,29,15,45,26.3,27,268,48,1014,1.5,98
2019,9,29,16,0,25.6,13,126,17,1014,1.5,103
2019,9,29,16,15,25.200000000000003,0,0,0,1014,1.6,105
2019,9,29,16,30,24.8,0,0,0,1014,1.6,108
2019,9,29,16,45,24.5,0,0,0,1014,1.7000000000000002,110
2019,9,29,17,0,24.1,0,0,0,1014,1.7000000000000002,113
2019,9,29,17,15,23.8,0,0,0,1014,1.7000000000000002,116
2019,9,29,17,30,23.6,0,0,0,1014,1.6,119
2019,9,29,17,45,23.3,0,0,0,1014,1.5,122
2019,9,29,18,0,23.1,0,0,0,1014,1.5,126
2019,9,29,18,15,22.900000000000002,0,0,0,1014,1.4000000000000001,131
2019,9,29,18,30,22.8,0,0,0,1014,1.4000000000000001,136
2019,9,29,18,45,22.700000000000003,0,0,0,1014,1.3,141
2019,9,29,19,0,22.5,0,0,0,1014,1.3,146
2019,9,29,19,15,22.5,0,0,0,1014,1.3,152
2019,9,29,19,30,22.400000000000002,0,0,0,1014,1.2000000000000002,158
2019,9,29,19,45,22.400000000000002,0,0,0,1014,1.2000000000000002,164
2019,9,29,20,0,22.400000000000002,0,0,0,1014,1.2000000000000002,170
2019,9,29,20,15,22.3,0,0,0,1014,1.1,174
2019,9,29,20,30,22.3,0,0,0,1014,1.1,179
2019,9,29,20,45,22.3,0,0,0,1014,1.1,184
2019,9,29,21,0,22.3,0,0,0,1014,1.1,188
2019,9,29,21,15,22.200000000000003,0,0,0,1014,1,191
2019,9,29,21,30,22.200000000000003,0,0,0,1014,1,194
2019,9,29,21,45,22.200000000000003,0,0,0,1014,1,197
2019,9,29,22,0,22.1,0,0,0,1014,0.9,200
2019,9,29,22,15,22.1,0,0,0,1014,0.9,202
2019,9,29,22,30,22.1,0,0,0,1014,0.9,204
2019,9,29,22,45,22.1,0,0,0,1014,0.9,206
2019,9,29,23,0,22.1,0,0,0,1014,0.8,208
2019,9,29,23,15,22.1,0,0,0,1014,0.8,208
2019,9,29,23,30,22.1,0,0,0,1014,0.8,208
2019,9,29,23,45,22.1,0,0,0,1014,0.8,208
2019,9,30,0,0,22.200000000000003,0,0,0,1013,0.8,215
2019,9,30,0,15,22.1,0,0,0,1013,0.8,217
2019,9,30,0,30,22.1,0,0,0,1013,0.8,218
2019,9,30,0,45,22.1,0,0,0,1013,0.8,220
2019,9,30,1,0,22.1,0,0,0,1013,0.8,221
2019,9,30,1,15,22,0,0,0,1013,0.8,222
2019,9,30,1,30,22,0,0,0,1013,0.8,224
2019,9,30,1,45,22,0,0,0,1013,0.8,225
2019,9,30,2,0,22,0,0,0,1013,0.8,227
2019,9,30,2,15,21.900000000000002,0,0,0,1013,0.8,227
2019,9,30,2,30,21.8,0,0,0,1013,0.8,228
2019,9,30,2,45,21.8,0,0,0,1013,0.8,228
2019,9,30,3,0,21.700000000000003,0,0,0,1013,0.8,229
2019,9,30,3,15,21.700000000000003,0,0,0,1013,0.9,228
2019,9,30,3,30,21.6,0,0,0,1013,0.9,228
2019,9,30,3,45,21.6,0,0,0,1013,0.9,228
2019,9,30,4,0,21.6,0,0,0,1013,0.9,227
2019,9,30,4,15,21.900000000000002,0,0,0,1013,0.9,227
2019,9,30,4,30,22.200000000000003,12,92,15,1013,1,227
2019,9,30,4,45,22.5,27,223,44,1013,1,226
2019,9,30,5,0,22.8,40,336,82,1013,1,226
2019,9,30,5,15,23.400000000000002,51,427,126,1013,1.1,226
2019,9,30,5,30,24,60,501,173,1013,1.2000000000000002,226
2019,9,30,5,45,24.5,68,562,222,1013,1.3,226
2019,9,30,6,0,25.1,75,611,270,1013,1.4000000000000001,226
2019,9,30,6,15,25.700000000000003,81,652,319,1013,1.4000000000000001,226
2019,9,30,6,30,26.400000000000002,86,687,367,1013,1.5,225
2019,9,30,6,45,27,91,714,412,1013,1.5,224
2019,9,30,7,0,27.6,95,739,457,1013,1.6,224
2019,9,30,7,15,28.1,98,761,500,1013,1.6,223
2019,9,30,7,30,28.5,102,779,540,1013,1.6,223
2019,9,30,7,45,29,105,794,578,1013,1.6,222
2019,9,30,8,0,29.400000000000002,108,808,613,1013,1.6,221
2019,9,30,8,15,29.700000000000003,292,262,463,1013,1.7000000000000002,221
2019,9,30,8,30,30,305,269,488,1013,1.7000000000000002,220
2019,9,30,8,45,30.400000000000002,317,276,509,1013,1.8,219
2019,9,30,9,0,30.700000000000003,326,281,528,1013,1.8,218
2019,9,30,9,15,30.8,334,286,543,1012,1.9000000000000001,218
2019,9,30,9,30,31,341,289,555,1012,1.9000000000000001,217
2019,9,30,9,45,31.200000000000003,345,292,564,1012,2,217
2019,9,30,10,0,31.400000000000002,348,293,569,1012,2,216
2019,9,30,10,15,31.5,349,294,571,1012,2,215
2019,9,30,10,30,31.6,348,293,570,1012,2.1,214
2019,9,30,10,45,31.6,120,856,763,1011,2.1,213
2019,9,30,11,0,31.700000000000003,119,853,753,1011,2.2,212
2019,9,30,11,15,31.700000000000003,118,849,739,1011,2.2,211
2019,9,30,11,30,31.700000000000003,117,843,721,1011,2.3000000000000003,209
2019,9,30,11,45,31.700000000000003,107,853,703,1011,2.3000000000000003,208
2019,9,30,12,0,31.700000000000003,106,845,678,1011,2.3000000000000003,206
2019,9,30,12,15,31.6,104,836,649,1010,2.4000000000000004,205
2019,9,30,12,30,31.5,102,824,617,1010,2.4000000000000004,204
2019,9,30,12,45,31.400000000000002,104,801,580,1010,2.5,203
2019,9,30,13,0,31.3,101,785,543,1010,2.5,201
2019,9,30,13,15,31.1,98,769,503,1010,2.6,200
2019,9,30,13,30,30.900000000000002,95,748,461,1010,2.7,199
2019,9,30,13,45,30.700000000000003,94,713,415,1010,2.7,198
2019,9,30,14,0,30.5,169,143,228,1010,2.8000000000000003,197
2019,9,30,14,15,30,147,94,181,1010,2.9000000000000004,196
2019,9,30,14,30,29.6,77,607,271,1010,3,194
2019,9,30,14,45,29.200000000000003,72,551,221,1010,3.2,193
2019,9,30,15,0,28.700000000000003,63,490,173,1010,3.3000000000000003,192
2019,9,30,15,15,28,53,416,126,1010,3.3000000000000003,192
2019,9,30,15,30,27.200000000000003,41,324,82,1010,3.3000000000000003,192
2019,9,30,15,45,26.5,28,208,43,1010,3.3000000000000003,192
2019,9,30,16,0,25.8,12,82,14,1010,3.3000000000000003,192
2019,9,30,16,15,25.400000000000002,0,0,0,1010,3.2,194
2019,9,30,16,30,25.1,0,0,0,1010,3.1,196
2019,9,30,16,45,24.8,0,0,0,1010,3,198
2019,9,30,17,0,24.5,0,0,0,1010,2.9000000000000004,200
2019,9,30,17,15,24.3,0,0,0,1010,2.8000000000000003,202
2019,9,30,17,30,24.1,0,0,0,1010,2.6,204
2019,9,30,17,45,23.900000000000002,0,0,0,1010,2.5,206
2019,9,30,18,0,23.700000000000003,0,0,0,1010,2.3000000000000003,208
2019,9,30,18,15,23.5,0,0,0,1010,2.2,210
2019,9,30,18,30,23.400000000000002,0,0,0,1011,2.2,213
2019,9,30,18,45,23.200000000000003,0,0,0,1011,2.1,215
2019,9,30,19,0,23.1,0,0,0,1011,2,218
2019,9,30,19,15,23,0,0,0,1011,1.9000000000000001,221
2019,9,30,19,30,22.900000000000002,0,0,0,1011,1.9000000000000001,224
2019,9,30,19,45,22.8,0,0,0,1011,1.8,227
2019,9,30,20,0,22.700000000000003,0,0,0,1011,1.8,230
2019,9,30,20,15,22.700000000000003,0,0,0,1011,1.7000000000000002,234
2019,9,30,20,30,22.700000000000003,0,0,0,1011,1.7000000000000002,238
2019,9,30,20,45,22.6,0,0,0,1011,1.7000000000000002,242
2019,9,30,21,0,22.6,0,0,0,1011,1.6,246
2019,9,30,21,15,22.6,0,0,0,1011,1.6,249
2019,9,30,21,30,22.6,0,0,0,1011,1.6,253
2019,9,30,21,45,22.6,0,0,0,1011,1.6,257
2019,9,30,22,0,22.6,0,0,0,1011,1.6,261
2019,9,30,22,15,22.6,0,0,0,1011,1.6,265
2019,9,30,22,30,22.5,0,0,0,1011,1.6,269
2019,9,30,22,45,22.5,0,0,0,1010,1.6,273
2019,9,30,23,0,22.5,0,0,0,1010,1.6,277
2019,9,30,23,15,22.5,0,0,0,1010,1.6,277
2019,9,30,23,30,22.5,0,0,0,1010,1.6,277
2019,9,30,23,45,22.5,0,0,0,1010,1.6,277
2019,10,1,0,0,22.200000000000003,0,0,0,1010,1.7000000000000002,291
2019,10,1,0,15,22.1,0,0,0,1010,1.7000000000000002,294
2019,10,1,0,30,22,0,0,0,1010,1.7000000000000002,297
2019,10,1,0,45,21.900000000000002,0,0,0,1010,1.7000000000000002,300
2019,10,1,1,0,21.8,0,0,0,1010,1.8,303
2019,10,1,1,15,21.700000000000003,0,0,0,1010,1.8,307
2019,10,1,1,30,21.6,0,0,0,1010,1.8,310
2019,10,1,1,45,21.5,0,0,0,1010,1.8,314
2019,10,1,2,0,21.400000000000002,0,0,0,1010,1.8,317
2019,10,1,2,15,21.3,0,0,0,1010,1.9000000000000001,320
2019,10,1,2,30,21.1,0,0,0,1010,1.9000000000000001,324
2019,10,1,2,45,21,0,0,0,1010,1.9000000000000001,327
2019,10,1,3,0,20.900000000000002,0,0,0,1011,1.9000000000000001,330
2019,10,1,3,15,20.8,0,0,0,1011,2,333
2019,10,1,3,30,20.700000000000003,0,0,0,1011,2,336
2019,10,1,3,45,20.6,0,0,0,1011,2,338
2019,10,1,4,0,20.5,0,0,0,1011,2.1,341
2019,10,1,4,15,21,0,0,0,1011,2.2,344
2019,10,1,4,30,21.5,12,90,14,1011,2.4000000000000004,346
2019,10,1,4,45,22,27,221,43,1011,2.6,348
2019,10,1,5,0,22.5,41,336,82,1011,2.7,351
2019,10,1,5,15,23.1,52,429,126,1011,2.9000000000000004,265
2019,10,1,5,30,23.700000000000003,62,502,173,1011,3.1,179
2019,10,1,5,45,24.400000000000002,71,556,221,1011,3.3000000000000003,93
2019,10,1,6,0,25,79,606,271,1012,3.5,7
2019,10,1,6,15,25.6,85,648,319,1012,3.5,12
2019,10,1,6,30,26.200000000000003,91,683,368,1012,3.5,18
2019,10,1,6,45,26.900000000000002,98,705,413,1012,3.5,23
2019,10,1,7,0,27.5,103,729,457,1012,3.5,29
2019,10,1,7,15,27.900000000000002,107,751,500,1012,3.3000000000000003,33
2019,10,1,7,30,28.400000000000002,110,770,541,1012,3.2,37
2019,10,1,7,45,28.8,262,233,400,1012,3.1,42
2019,10,1,8,0,29.3,283,205,410,1012,2.9000000000000004,46
2019,10,1,8,15,29.6,298,213,436,1012,2.9000000000000004,50
2019,10,1,8,30,29.900000000000002,311,221,460,1011,2.8000000000000003,53
2019,10,1,8,45,30.1,323,226,480,1011,2.8000000000000003,57
2019,10,1,9,0,30.400000000000002,333,231,498,1011,2.8000000000000003,60
2019,10,1,9,15,30.6,333,281,537,1011,2.8000000000000003,63
2019,10,1,9,30,30.8,339,284,549,1011,2.8000000000000003,65
2019,10,1,9,45,30.900000000000002,112,878,768,1011,2.8000000000000003,67
2019,10,1,10,0,31.1,346,289,564,1011,2.8000000000000003,70
2019,10,1,10,15,31.1,112,880,775,1011,2.8000000000000003,71
2019,10,1,10,30,31.200000000000003,112,879,773,1011,2.8000000000000003,73
2019,10,1,10,45,31.200000000000003,344,287,558,1010,2.8000000000000003,75
2019,10,1,11,0,31.3,116,866,755,1010,2.8000000000000003,77
2019,10,1,11,15,31.200000000000003,115,862,741,1010,2.8000000000000003,78
2019,10,1,11,30,31.200000000000003,114,856,723,1010,2.8000000000000003,79
2019,10,1,11,45,31.1,115,845,701,1010,2.8000000000000003,80
2019,10,1,12,0,31.1,113,837,675,1010,2.8000000000000003,81
2019,10,1,12,15,30.900000000000002,111,827,646,1010,2.8000000000000003,82
2019,10,1,12,30,30.8,109,815,614,1010,2.8000000000000003,83
2019,10,1,12,45,30.700000000000003,109,794,578,1010,2.8000000000000003,83
2019,10,1,13,0,30.5,106,778,540,1010,2.8000000000000003,84
2019,10,1,13,15,30.3,103,759,499,1010,2.7,84
2019,10,1,13,30,30.1,99,736,456,1010,2.7,85
2019,10,1,13,45,29.900000000000002,96,706,410,1010,2.7,85
2019,10,1,14,0,29.6,91,676,363,1010,2.6,85
2019,10,1,14,15,29.3,85,640,315,1010,2.6,86
2019,10,1,14,30,29,79,596,266,1010,2.5,87
2019,10,1,14,45,28.700000000000003,72,543,217,1010,2.5,88
2019,10,1,15,0,28.3,63,480,168,1010,2.5,89
2019,10,1,15,15,27.700000000000003,53,403,121,1010,2.3000000000000003,91
2019,10,1,15,30,27.1,41,307,78,1010,2.2,93
2019,10,1,15,45,26.400000000000002,27,190,40,1010,2.1,95
2019,10,1,16,0,25.8,11,62,12,1010,1.9000000000000001,98
2019,10,1,16,15,25.400000000000002,0,0,0,1011,1.9000000000000001,99
2019,10,1,16,30,25,0,0,0,1011,1.9000000000000001,99
2019,10,1,16,45,24.6,0,0,0,1011,1.8,100
2019,10,1,17,0,24.3,0,0,0,1011,1.8,101
2019,10,1,17,15,24,0,0,0,1011,1.7000000000000002,103
2019,10,1,17,30,23.8,0,0,0,1011,1.6,104
2019,10,1,17,45,23.5,0,0,0,1011,1.5,105
2019,10,1,18,0,23.3,0,0,0,1011,1.5,107
2019,10,1,18,15,23.1,0,0,0,1011,1.4000000000000001,110
2019,10,1,18,30,23,0,0,0,1011,1.3,113
2019,10,1,18,45,22.900000000000002,0,0,0,1011,1.3,116
2019,10,1,19,0,22.700000000000003,0,0,0,1011,1.2000000000000002,119
2019,10,1,19,15,22.6,0,0,0,1011,1.2000000000000002,123
2019,10,1,19,30,22.6,0,0,0,1011,1.1,128
2019,10,1,19,45,22.5,0,0,0,1011,1.1,132
2019,10,1,20,0,22.400000000000002,0,0,0,1011,1,137
2019,10,1,20,15,22.400000000000002,0,0,0,1011,1,141
2019,10,1,20,30,22.3,0,0,0,1011,0.9,146
2019,10,1,20,45,22.200000000000003,0,0,0,1011,0.9,150
2019,10,1,21,0,22.200000000000003,0,0,0,1011,0.8,154
2019,10,1,21,15,22.200000000000003,0,0,0,1011,0.8,158
2019,10,1,21,30,22.1,0,0,0,1011,0.8,161
2019,10,1,21,45,22.1,0,0,0,1011,0.7000000000000001,164
2019,10,1,22,0,22.1,0,0,0,1011,0.7000000000000001,167
2019,10,1,22,15,22.1,0,0,0,1011,0.6000000000000001,170
2019,10,1,22,30,22.1,0,0,0,1011,0.6000000000000001,172
2019,10,1,22,45,22.200000000000003,0,0,0,1011,0.5,174
2019,10,1,23,0,22.200000000000003,0,0,0,1011,0.5,176
2019,10,1,23,15,22.200000000000003,0,0,0,1011,0.5,176
2019,10,1,23,30,22.200000000000003,0,0,0,1011,0.5,176
2019,10,1,23,45,22.200000000000003,0,0,0,1011,0.5,176
2019,10,2,0,0,22.1,0,0,0,1010,0.30000000000000004,187
2019,10,2,0,15,22.1,0,0,0,1010,0.2,208
2019,10,2,0,30,22,0,0,0,1010,0.2,229
2019,10,2,0,45,22,0,0,0,1010,0.1,250
2019,10,2,1,0,22,0,0,0,1010,0.1,271
2019,10,2,1,15,22,0,0,0,1010,0.1,285
2019,10,2,1,30,21.900000000000002,0,0,0,1010,0.2,299
2019,10,2,1,45,21.900000000000002,0,0,0,1010,0.2,313
2019,10,2,2,0,21.8,0,0,0,1010,0.30000000000000004,327
2019,10,2,2,15,21.8,0,0,0,1010,0.30000000000000004,329
2019,10,2,2,30,21.700000000000003,0,0,0,1010,0.30000000000000004,331
2019,10,2,2,45,21.700000000000003,0,0,0,1010,0.4,333
2019,10,2,3,0,21.6,0,0,0,1010,0.4,335
2019,10,2,3,15,21.6,0,0,0,1010,0.4,334
2019,10,2,3,30,21.5,0,0,0,1010,0.4,334
2019,10,2,3,45,21.5,0,0,0,1010,0.4,333
2019,10,2,4,0,21.5,0,0,0,1010,0.4,332
2019,10,2,4,15,21.700000000000003,0,0,0,1010,0.30000000000000004,327
2019,10,2,4,30,21.900000000000002,11,62,12,1010,0.30000000000000004,322
2019,10,2,4,45,22.1,27,184,40,1010,0.30000000000000004,317
2019,10,2,5,0,22.3,42,298,77,1010,0.30000000000000004,311
2019,10,2,5,15,22.700000000000003,54,392,121,1010,0.30000000000000004,289
2019,10,2,5,30,23.200000000000003,65,469,167,1010,0.30000000000000004,266
2019,10,2,5,45,23.6,75,525,215,1010,0.30000000000000004,244
2019,10,2,6,0,24.1,83,575,263,1010,0.30000000000000004,221
2019,10,2,6,15,24.700000000000003,90,618,311,1010,0.4,214
2019,10,2,6,30,25.3,96,655,359,1010,0.5,206
2019,10,2,6,45,25.900000000000002,103,681,405,1010,0.7000000000000001,198
2019,10,2,7,0,26.5,107,708,449,1010,0.8,190
2019,10,2,7,15,26.900000000000002,112,731,492,1010,1,189
2019,10,2,7,30,27.3,116,750,532,1010,1.1,187
2019,10,2,7,45,27.700000000000003,122,760,569,1010,1.3,186
2019,10,2,8,0,28.200000000000003,125,775,604,1010,1.4000000000000001,184
2019,10,2,8,15,28.400000000000002,128,787,635,1010,1.6,184
2019,10,2,8,30,28.700000000000003,130,798,664,1010,1.8,184
2019,10,2,8,45,29,124,823,692,1010,2,184
2019,10,2,9,0,29.200000000000003,125,830,713,1010,2.1,184
2019,10,2,9,15,29.400000000000002,126,836,731,1010,2.3000000000000003,184
2019,10,2,9,30,29.5,127,840,744,1010,2.4000000000000004,184
2019,10,2,9,45,29.700000000000003,130,840,754,1010,2.6,184
2019,10,2,10,0,29.8,130,842,759,1009,2.7,184
2019,10,2,10,15,29.8,131,842,761,1009,2.9000000000000004,184
2019,10,2,10,30,29.900000000000002,130,842,759,1009,3.1,184
2019,10,2,10,45,29.900000000000002,131,838,753,1009,3.2,184
2019,10,2,11,0,29.900000000000002,130,835,742,1009,3.4000000000000004,184
2019,10,2,11,15,29.8,129,830,728,1009,3.5,184
2019,10,2,11,30,29.8,128,824,710,1009,3.7,184
2019,10,2,11,45,29.700000000000003,120,830,691,1009,3.8000000000000003,184
2019,10,2,12,0,29.6,118,824,667,1009,3.9000000000000004,184
2019,10,2,12,15,29.5,116,813,638,1009,4,184
2019,10,2,12,30,29.3,114,801,606,1009,4.1000000000000005,184
2019,10,2,12,45,29.200000000000003,111,787,571,1008,4.1000000000000005,183
2019,10,2,13,0,29.1,108,770,533,1008,4.2,183
2019,10,2,13,15,28.900000000000002,104,751,492,1008,4.2,183
2019,10,2,13,30,28.6,100,728,449,1008,4.3,183
2019,10,2,13,45,28.400000000000002,95,703,404,1008,4.3,182
2019,10,2,14,0,28.200000000000003,90,672,357,1008,4.3,182
2019,10,2,14,15,27.8,85,635,309,1008,4.3,181
2019,10,2,14,30,27.5,78,589,260,1008,4.2,180
2019,10,2,14,45,27.1,71,533,210,1008,4.2,179
2019,10,2,15,0,26.700000000000003,62,470,162,1008,4.1000000000000005,179
2019,10,2,15,15,26.200000000000003,52,391,116,1008,3.9000000000000004,177
2019,10,2,15,30,25.700000000000003,39,294,73,1009,3.6,175
2019,10,2,15,45,25.1,25,171,36,1009,3.4000000000000004,173
2019,10,2,16,0,24.6,0,0,0,1009,3.2,171
2019,10,2,16,15,24.3,0,0,0,1009,3.1,169
2019,10,2,16,30,24,0,0,0,1009,3,167
2019,10,2,16,45,23.700000000000003,0,0,0,1009,3,166
2019,10,2,17,0,23.400000000000002,0,0,0,1009,2.9000000000000004,164
2019,10,2,17,15,23.3,0,0,0,1009,2.9000000000000004,164
2019,10,2,17,30,23.1,0,0,0,1009,2.8000000000000003,164
2019,10,2,17,45,23,0,0,0,1009,2.7,164
2019,10,2,18,0,22.8,0,0,0,1009,2.7,164
2019,10,2,18,15,22.700000000000003,0,0,0,1009,2.6,165
2019,10,2,18,30,22.6,0,0,0,1009,2.6,167
2019,10,2,18,45,22.5,0,0,0,1009,2.5,169
2019,10,2,19,0,22.400000000000002,0,0,0,1009,2.4000000000000004,171
2019,10,2,19,15,22.400000000000002,0,0,0,1009,2.4000000000000004,174
2019,10,2,19,30,22.3,0,0,0,1009,2.3000000000000003,177
2019,10,2,19,45,22.200000000000003,0,0,0,1009,2.3000000000000003,181
2019,10,2,20,0,22.200000000000003,0,0,0,1009,2.2,184
2019,10,2,20,15,22.1,0,0,0,1009,2.2,188
2019,10,2,20,30,22,0,0,0,1009,2.1,192
2019,10,2,20,45,22,0,0,0,1009,2.1,197
2019,10,2,21,0,21.900000000000002,0,0,0,1009,2,201
2019,10,2,21,15,21.900000000000002,0,0,0,1009,2,205
2019,10,2,21,30,21.8,0,0,0,1009,2,209
2019,10,2,21,45,21.700000000000003,0,0,0,1009,2,214
2019,10,2,22,0,21.700000000000003,0,0,0,1009,1.9000000000000001,218
2019,10,2,22,15,21.6,0,0,0,1009,1.9000000000000001,221
2019,10,2,22,30,21.6,0,0,0,1009,1.9000000000000001,224
2019,10,2,22,45,21.5,0,0,0,1009,1.9000000000000001,226
2019,10,2,23,0,21.400000000000002,0,0,0,1009,1.9000000000000001,229
2019,10,2,23,15,21.400000000000002,0,0,0,1009,1.9000000000000001,229
2019,10,2,23,30,21.400000000000002,0,0,0,1009,1.9000000000000001,229
2019,10,2,23,45,21.400000000000002,0,0,0,1009,1.9000000000000001,229
2019,10,3,0,0,21.1,0,0,0,1009,1.9000000000000001,233
2019,10,3,0,15,21,0,0,0,1009,1.9000000000000001,233
2019,10,3,0,30,20.900000000000002,0,0,0,1009,1.9000000000000001,233
2019,10,3,0,45,20.900000000000002,0,0,0,1008,1.9000000000000001,233
2019,10,3,1,0,20.8,0,0,0,1008,1.9000000000000001,233
2019,10,3,1,15,20.700000000000003,0,0,0,1008,1.9000000000000001,233
2019,10,3,1,30,20.700000000000003,0,0,0,1009,2,233
2019,10,3,1,45,20.6,0,0,0,1009,2,233
2019,10,3,2,0,20.5,0,0,0,1009,2,233
2019,10,3,2,15,20.5,0,0,0,1009,2,232
2019,10,3,2,30,20.400000000000002,0,0,0,1009,2,231
2019,10,3,2,45,20.3,0,0,0,1009,2,230
2019,10,3,3,0,20.3,0,0,0,1009,2,229
2019,10,3,3,15,20.200000000000003,0,0,0,1009,2.1,228
2019,10,3,3,30,20.200000000000003,0,0,0,1009,2.1,227
2019,10,3,3,45,20.200000000000003,0,0,0,1009,2.1,226
2019,10,3,4,0,20.1,0,0,0,1009,2.1,225
2019,10,3,4,15,20.6,0,0,0,1009,2.3000000000000003,223
2019,10,3,4,30,21.1,10,65,12,1009,2.4000000000000004,222
2019,10,3,4,45,21.6,25,204,38,1009,2.5,221
2019,10,3,5,0,22.1,38,329,76,1009,2.6,219
2019,10,3,5,15,22.5,49,426,120,1009,2.9000000000000004,219
2019,10,3,5,30,22.900000000000002,58,505,167,1009,3.1,218
2019,10,3,5,45,23.3,58,0,58,1009,3.4000000000000004,218
2019,10,3,6,0,23.700000000000003,73,617,264,1010,3.6,217
2019,10,3,6,15,24.200000000000003,79,660,312,1010,3.8000000000000003,217
2019,10,3,6,30,24.6,84,695,360,1010,3.9000000000000004,216
2019,10,3,6,45,25.1,89,722,407,1010,4,216
2019,10,3,7,0,25.5,93,747,451,1010,4.2,215
2019,10,3,7,15,25.8,97,769,494,1010,4.3,214
2019,10,3,7,30,26.200000000000003,246,128,316,1010,4.4,213
2019,10,3,7,45,26.5,106,794,570,1010,4.6000000000000005,212
2019,10,3,8,0,26.900000000000002,109,808,605,1010,4.7,211
2019,10,3,8,15,27.1,297,153,395,1010,4.800000000000001,210
2019,10,3,8,30,27.3,311,159,417,1010,4.9,209
2019,10,3,8,45,27.5,324,163,435,1010,5,208
2019,10,3,9,0,27.700000000000003,332,202,474,1010,5.1000000000000005,207
2019,10,3,9,15,27.900000000000002,341,206,489,1010,5.2,206
2019,10,3,9,30,28,348,207,499,1009,5.2,205
2019,10,3,9,45,28.1,349,237,524,1009,5.300000000000001,204
2019,10,3,10,0,28.200000000000003,131,835,751,1009,5.300000000000001,203
2019,10,3,10,15,28.200000000000003,130,833,751,1009,5.300000000000001,202
2019,10,3,10,30,28.200000000000003,130,832,748,1009,5.4,201
2019,10,3,10,45,28.3,349,233,521,1009,5.4,200
2019,10,3,11,0,28.3,329,306,552,1009,5.4,199
2019,10,3,11,15,28.3,323,303,540,1009,5.4,198
2019,10,3,11,30,28.3,130,807,696,1009,5.4,197
2019,10,3,11,45,28.3,144,766,667,1009,5.4,196
2019,10,3,12,0,28.3,294,285,483,1009,5.4,195
2019,10,3,12,15,28.200000000000003,286,251,447,1009,5.4,194
2019,10,3,12,30,28.1,272,242,419,1009,5.4,193
2019,10,3,12,45,28.1,241,318,426,1009,5.4,192
2019,10,3,13,0,28,229,60,262,1009,5.4,190
2019,10,3,13,15,27.900000000000002,25,0,25,1009,5.4,189
2019,10,3,13,30,27.700000000000003,22,0,22,1009,5.4,187
2019,10,3,13,45,27.6,52,0,52,1009,5.4,186
2019,10,3,14,0,27.400000000000002,143,328,272,1009,5.5,185
2019,10,3,14,15,27.1,110,494,282,1009,5.4,183
2019,10,3,14,30,26.8,101,445,235,1009,5.4,182
2019,10,3,14,45,26.5,91,376,188,1009,5.4,181
2019,10,3,15,0,26.200000000000003,78,307,142,1009,5.4,179
2019,10,3,15,15,25.8,63,227,99,1009,5.300000000000001,178
2019,10,3,15,30,25.400000000000002,44,137,60,1009,5.1000000000000005,176
2019,10,3,15,45,25,24,51,27,1009,5,175
2019,10,3,16,0,24.6,0,0,0,1009,4.9,174
2019,10,3,16,15,24.400000000000002,0,0,0,1009,4.800000000000001,173
2019,10,3,16,30,24.200000000000003,0,0,0,1009,4.7,173
2019,10,3,16,45,24,0,0,0,1009,4.6000000000000005,172
2019,10,3,17,0,23.8,0,0,0,1009,4.5,172
2019,10,3,17,15,23.700000000000003,0,0,0,1009,4.4,172
2019,10,3,17,30,23.6,0,0,0,1009,4.4,173
2019,10,3,17,45,23.5,0,0,0,1009,4.3,174
2019,10,3,18,0,23.400000000000002,0,0,0,1010,4.2,174
2019,10,3,18,15,23.3,0,0,0,1010,4.1000000000000005,175
2019,10,3,18,30,23.200000000000003,0,0,0,1010,4,175
2019,10,3,18,45,23.1,0,0,0,1010,4,176
2019,10,3,19,0,23,0,0,0,1010,3.9000000000000004,176
2019,10,3,19,15,22.900000000000002,0,0,0,1010,3.7,176
2019,10,3,19,30,22.8,0,0,0,1010,3.6,176
2019,10,3,19,45,22.6,0,0,0,1010,3.5,175
2019,10,3,20,0,22.5,0,0,0,1010,3.4000000000000004,175
2019,10,3,20,15,22.400000000000002,0,0,0,1010,3.3000000000000003,175
2019,10,3,20,30,22.3,0,0,0,1010,3.1,174
2019,10,3,20,45,22.200000000000003,0,0,0,1010,3,173
