Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_h_ref [W],P_th_h_ref [W],COP_ref,P_el_c_ref [W],P_th_c_ref [W],p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-],MAPE_P_el,MAPE_COP,MAPE_P_th,p1_Pdc [1/°C],p2_Pdc [1/°C],p3_Pdc [-],p4_Pdc [1/°C],p1_P_el_c [1/°C],p2_P_el_c [1/°C],p3_P_el_c [-],p4_P_el_c [1/°C],p1_EER [-],p2_EER [-],p3_EER [-],p4_EER [-],MAPE_P_el_cooling,MAPE_EER,MAPE_Pdc
Enertech CTC AB,CTC EcoAir 435 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,5.4,56.0,,18.0,average,9907.0,32000.0,3.23,,,0.0042476471576091,-0.0042476435648973,1.197060216458384,-0.0016385630604013,-0.0151452116167658,0.0151452120951678,0.2525194118057473,0.0052175482609647,0.0931943127869978,-0.0931943269121725,7.677346156319588,-0.0346546176394335,0.3782488962499397,2.5521569515386497,2.158005504711657,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoAir 510M 1x230V,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.2,,60.0,15.0,average,881.0,7000.0,7.95,,,31.74873972352084,0.0217780734961005,-0.2343813318710487,-31.755869525089945,-213.6977720617552,0.0054282115863259,0.9290076114130126,213.6840851105441,-1.4927383940742245,0.0820354395808471,2.068251027618233,1.6328900412568206,34.28915590972024,27.31131741680014,21.12860305304064,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoAir 510M 3x400V,2020-12-17,Outdoor Air/Water,Regulated,1.0,R407c,2.2,,60.0,15.0,average,3211.0,6100.0,1.9,,,3.942443262452577,0.0022875996720447,0.6387472531780886,-3.967667582661443,212.7691467117704,0.0168172159631312,-0.207845502602833,-212.813076083946,-115.85416954279432,-0.0982459409284151,7.642178484829763,116.0509625701496,24.865748010486985,13.080202368769765,34.81422541469492,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoAir 520M,2020-12-17,Outdoor Air/Water,Regulated,1.0,R407c,2.7,,55.0,15.0,average,3671.0,7600.0,2.07,,,-62.64464577985572,0.0028625385585957,0.6657624683110271,62.63590005661946,-41.59440049477264,0.0181882589118639,-0.2724799685702901,41.5523258980748,230.61327084032985,-0.095825271914284,7.564644105087115,-230.4648851540049,28.137171267594603,8.323963190057412,35.072910389735554,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoAir 610M,2020-12-17,Outdoor Air/Water,Regulated,1.0,R407c,2.2,,53.0,14.0,average,2901.0,5890.0,2.03,,,106.1422854941184,0.0013547298046617,0.6680060730708808,-106.16933350471098,245.38927355759992,0.0163692114007524,-0.2151797739507394,-245.4364639214291,-124.7574359773612,-0.086911229854932,7.241681916677675,124.8944763927718,27.59985412216407,5.852579646369296,29.636985175792816,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoAir 614M,2020-12-17,Outdoor Air/Water,Regulated,1.0,R407c,2.2,,51.0,14.0,average,3398.0,6830.0,2.01,,,-142.6126862290317,-0.0005486125594009,0.7350482712363406,142.58014212978003,212.7641402564104,0.0136467729494582,-0.117393669652897,-212.8181391606608,26.291258854252767,-0.0760804923371009,6.9190674884936,-26.12377327981345,31.924260732992764,4.803050092791649,33.126347904324035,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 406 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,1.9,50.0,,18.0,average,1710.0,5300.0,3.1,,,0.0076543925716712,-0.0076543850755953,1.366423430129024,-0.0025612355055894,-0.0150294801539437,0.0150294802135846,0.2623670171660941,0.0056434029639459,0.1035791095938598,-0.1035791602137995,8.039474571884496,-0.0400545469216042,0.5408222402389703,2.8652922674044774,2.480840510513352,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 408 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,1.9,46.0,,18.0,average,2348.0,7700.0,3.28,,,0.0040549794309139,-0.0040549783259601,1.1979227004489232,-0.001417540708133,-0.0157143519574703,0.0157143520629142,0.2399726956516529,0.006306214344647,0.0957353658396616,-0.0957353812748445,7.824309769535892,-0.0399017229843798,0.78113449668858,2.33065408408112,1.64556630518124,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 410 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,1.9,49.0,,18.0,average,2866.0,9400.0,3.28,,,0.0045468281815948,-0.0045468281815559,1.2137519382933686,-0.0015980049784891,0.0073740288597695,-0.0073742326484005,1.2576616329385493,-0.0178529325158378,0.0355907097045216,-0.0355909594425097,5.168209421892628,0.0254228382321135,20.92844715896104,21.526942655671995,10.347334601495678,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 412 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,2.3,50.0,,18.0,average,3385.0,11000.0,3.25,,,0.0048564565175426,-0.0048564553133865,1.2305497244691643,-0.0019402548158507,-0.0148509848770785,0.0148509848150154,0.2685409194006615,0.0050485483474231,0.0944064534595605,-0.0944064838639351,7.764157219803994,-0.0350526633819504,0.4937200079870711,2.4346813851157982,1.9899773844834736,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 414 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,2.7,53.0,,18.0,average,4134.0,13600.0,3.29,,,0.0045289815779822,-0.0045289834458012,1.2193809260106392,-0.0016550592464752,-0.013924287087603,0.0139242861844977,0.31533271334106,0.0048076212084296,0.0870858695473867,-0.0870858508667879,7.470673469901301,-0.0320278158951617,0.5778425060089695,2.0151313576584444,1.5190573628043316,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 417 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,2.7,56.0,,18.0,average,4954.0,16000.0,3.23,,,0.0042476471576091,-0.0042476435648973,1.197060216458384,-0.0016385630604013,-0.0151476974914146,0.0151476974654655,0.2523471996015733,0.005215916029915,0.0931943127869978,-0.0931943269121725,7.677346156319588,-0.0346546176394335,0.3755531828057262,2.5521569515386497,2.159053996057353,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 425 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,4.6,50.0,,18.0,average,6769.0,22000.0,3.25,,,0.0048564565175426,-0.0048564553133865,1.2305497244691643,-0.0019402548158507,-0.0148568481923574,0.0148568481415497,0.2683770974265122,0.0050555686007317,0.0944064534595605,-0.0944064838639351,7.764157219803994,-0.0350526633819504,0.504706428890372,2.4346813851157982,1.987679520119253,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 430 1x230V,2020-12-17,Brine/Water,On-Off,5.0,R407c,5.0,53.0,,18.0,average,8267.0,27200.0,3.29,,,0.0045289815779822,-0.0045289834458012,1.2193809260106392,-0.0016550592464752,-0.0139229267688159,0.0139229256576256,0.315426311202847,0.0048136232482708,0.0870858695473867,-0.0870858508667879,7.470673469901301,-0.0320278158951617,0.5746488204095039,2.0151313576584444,1.517242578599392,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 612M,2020-11-30,Brine/Water,Regulated,2.0,R407c,2.4,39.0,,23.0,average,1846.0,6000.0,3.25,,,0.023214995892749,-0.0232149894707606,1.7465182839945352,-0.0650484830899625,0.0025766236215597,-0.0025766036297384,0.7127823833031882,-0.0596060474274557,0.097645306860203,-0.0976452072308487,8.280431731422325,0.0124634906638098,13.22299287062066,3.37241041379197,12.998906195001158,,,,,,,,,,,,,,,
Enertech CTC AB,CTC EcoPart 616M,2020-11-30,Brine/Water,Regulated,2.0,R407c,2.2,,,20.0,average,5086.0,14190.0,2.79,,,-0.0003774935454126,0.000377372926603,0.6937003550327943,-0.0368002138322675,-0.0157924720656732,0.0157924720656757,-0.123833035602929,-0.039394774557486,0.0909228733758486,-0.0909228806775854,7.788401110522878,0.0384494046913993,16.52957409695744,3.3977537087843688,14.199210853305868,,,,,,,,,,,,,,,
Enertech CTC AB,CTC GSi 12 1x230V,2020-12-17,Brine/Water,Regulated,2.0,R407c,2.3,43.0,,23.0,average,3581.0,10600.0,2.96,,,-0.0080236757253138,0.0080236879503786,0.3466642834599519,-0.0306138211964213,-0.0211515279430534,0.0211515190598954,-0.3272621923852549,-0.0288806625606471,0.0982992645359455,-0.0982991335057305,8.062628000530212,0.0232584709183868,10.16783369435066,3.1117254362375872,12.80866501831128,,,,,,,,,,,,,,,
Enertech CTC AB,CTC GSi 608,2020-11-30,Brine/Water,Regulated,2.0,R407c,2.4,34.0,,23.0,average,2179.0,6580.0,3.02,,,-0.0036616946899535,0.0036617266505364,0.5524429552187726,-0.0301589903200183,-0.0193808161767928,0.0193808027819872,-0.2753301656823394,-0.0332407636105406,0.1069076635136521,-0.1069076839238167,8.642387276208257,-0.0085530374634427,23.81327206501233,6.1199060403632775,21.26806823668434,,,,,,,,,,,,,,,
Frigicoll,KHP-BI 10 DVR2 + KHPM-BI 10 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,60.0,14.0,average,3027.0,6780.0,2.24,,,117.51660958399786,-0.0100504017713373,1.1555485088637052,-117.57064971315268,-121.78815386307475,0.0084199378213826,0.1810131813381985,121.73505439869396,244.8893717150753,-0.1335711216067193,9.139986684737188,-244.76893728625268,50.3215140359922,15.957372436335126,58.27048751469914,,,,,,,,,,,,,,,
Frigicoll,KHP-BI 12 DTR2 + KHPM-BI 16 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,64.0,20.0,average,5100.0,10250.0,2.01,,,43.94849521666796,-0.002155207257982,0.8175334727850624,-43.98700652284953,212.76644693085152,0.012971314672506,-0.0415466528717446,-212.81572578108813,141.78753016071462,-0.1093433986346135,8.038426633615925,-141.62781525306465,33.36184277803636,14.0668149131709,41.68565549348166,,,,,,,,,,,,,,,
Frigicoll,KHP-BI 14 DTR2 + KHPM-BI 16 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,65.0,20.0,average,5318.0,10690.0,2.01,,,-124.11682272935964,-0.0075772351392685,1.0597926560750992,124.07072383757628,-71.56120699485001,0.0081556634350929,0.1706118724711814,71.50581023477805,-222.4695773693321,-0.1038377879909261,7.812590951878022,222.6408153228901,42.30612352047342,14.476980367988617,50.22919370379451,,,,,,,,,,,,,,,
Frigicoll,KHP-BI 16 DTR2 + KHPM-BI 16 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.84,43.0,68.0,20.0,average,5789.0,11520.0,1.99,,,96.4834211154994,-0.0094975737056321,1.1317990387522647,-96.53308096716908,440.2215003535,0.0065243454665606,0.2359539303870579,-440.2801580208588,-53.65732640091682,-0.1014990383633742,7.658570692407441,53.83067170154386,50.04001979061823,14.97499007178157,58.1226380116025,,,,,,,,,,,,,,,
Frigicoll,KHP-BI 4 DVR2 + KHPM-BI 6 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.5,38.0,56.0,14.0,average,1793.0,3890.0,2.17,,,-231.43152278684087,-0.0079209173557381,1.1345800322985993,231.3861251825252,185.5040099382103,0.0067998757446388,0.2457426948910049,-185.55951319507167,35.15433250557645,-0.1143027781286068,8.221708461498206,-35.0347039546158,30.2230421432396,12.294756826179992,33.24530890882684,,,,,,,,,,,,,,,
Frigicoll,KHP-BI 6 DVR2 + KHPM-BI 6 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.5,38.0,58.0,14.0,average,2327.0,5050.0,2.17,,,-114.04438570773544,-0.0102520406659022,1.1629101212697976,113.99131605826972,-492.6199554227909,0.0071953907448369,0.2163081632848051,492.5637411314386,195.0645013806765,-0.11172095617213,8.187068098775745,-194.9417616338805,45.43240279380133,12.355832650973188,51.424668384366925,,,,,,,,,,,,,,,
Frigicoll,KHP-BI 8 DVR2 + KHPM-BI 10 DVR2,2021-03-04,Outdoor Air/Water,Regulated,1.0,R32,1.65,42.0,59.0,14.0,average,2704.0,5840.0,2.16,,,92.73763209192109,-0.0118509654377325,1.2398644262145375,-92.79324496791064,-0.220020363335113,0.0100705482124111,0.116350465461078,0.1703864795517411,-141.65732002683944,-0.1435519966911147,9.445643430855773,141.75202179623582,41.10429220364331,15.52580441956056,49.63914229037466,,,,,,,,,,,,,,,
Groupe Atlantic,ACV Alféa Excellia Tri 11 BS,2019-12-19,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,68.0,17.0,average,4316.0,8200.0,1.9,,,-71.53588911805987,-0.0114491004385044,1.3244695505243491,71.51294716870234,-62.989996535434855,0.0066598221472103,0.2718076459909429,62.93700795446385,39.58532976690084,-0.0915873241261195,6.798857949035972,-39.46048516607532,22.233277262167974,14.541711408140245,33.52738808652771,,,,,,,,,,,,,,,
Groupe Atlantic,ACV Alféa Excellia Tri 14 BS,2019-12-19,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,17.0,average,5000.0,10000.0,2.0,,,-32.8878022013841,-0.006005643544732,1.046642081820116,32.863459820419024,-75.97786457721395,0.0058051400643046,0.2961847398069553,75.92097968696496,133.4384294010224,-0.0703275838927788,6.025626257180518,-133.29074816213594,20.8886850292764,12.563448217832155,30.944456135211247,,,,,,,,,,,,,,,
Groupe Atlantic,ACV Alféa Excellia Tri 16 BS,2019-12-19,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,17.0,average,6389.0,11500.0,1.8,,,212.7511333182034,-0.0034343600688906,0.9074246180135764,-212.7766669474728,-37.695449899467285,0.009910872447358,0.0962352044954162,37.64275079241087,159.54220322604118,-0.0740259771971195,6.108573405677358,-159.38189767409503,21.04344597648473,13.259370141702988,31.969000584626496,,,,,,,,,,,,,,,
Groupe Atlantic,AE LWP 15 HP ECO,2019-08-20,Outdoor Air/Water,Regulated,1.0,R410a,3.8,45.0,67.0,19.0,average,6698.0,14200.0,2.12,,,212.74766320019688,-0.0049007781467061,0.954236535071738,-212.78026832565783,212.76502289579284,0.0093598801442592,0.1292175678659029,-212.81712194373176,195.06992054318368,-0.0664966321166457,6.126514033203787,-194.92797549473696,18.34886949122516,8.121449558256051,27.37500691055684,,,,,,,,,,,,,,,
Groupe Atlantic,AE LWP 17 HP ECO,2019-08-20,Outdoor Air/Water,Regulated,1.0,R410a,3.8,45.0,67.0,19.0,average,7143.0,15000.0,2.1,,,-36.00486756078676,-0.0042431301075184,0.9157130676206728,35.971813722501665,300.1790352065774,0.0092093382976644,0.1289932640127659,-300.23220354200737,106.22865104775838,-0.0594389838628444,5.8135044969124605,-106.08444824902728,18.856763021423102,7.397476194901833,26.89827231406828,,,,,,,,,,,,,,,
Groupe Atlantic,ATLANTIC GEOLIA 10,2020-10-16,Water/Water,On-Off,6.0,R410a,1.45,56.0,,4.0,average,3316.0,12400.0,3.74,,,0.0047156771376348,-0.0047156806663052,1.1855798787973515,-0.0014602662733302,-0.0143290304447623,0.0143290326283759,0.3822546530998568,0.0010135799970609,0.1148301314714945,-0.11483012891575,8.408315978796926,-0.0130233180888349,1.687649136901629,0.9849660825800088,2.502942112246246,,,,,,,,,,,,,,,
Groupe Atlantic,ATLANTIC GEOLIA 13,2020-10-16,Water/Water,On-Off,6.0,R410a,1.7,55.0,,3.0,average,4052.0,13900.0,3.43,,,0.0094064308071153,-0.009406434404941,1.3661007121002813,-0.0033768102020355,-0.010455225211199,0.0104552213394818,0.5223502929576922,-0.0016446408112972,0.0973982853892487,-0.0973982993448631,7.484785151579106,-0.001986131004172,2.076414570719213,0.3477425602858354,2.259513713678268,,,,,,,,,,,,,,,
Groupe Atlantic,ATLANTIC GEOLIA 17,2020-10-16,Water/Water,On-Off,6.0,R410a,2.3,55.0,,3.0,average,5372.0,20200.0,3.76,,,0.0049688774197487,-0.0049688939615898,1.1927554286361188,-0.0011965627381434,-0.0112642596171004,0.0112642519045734,0.494381106108336,-0.0001946161082798,0.089100075922827,-0.0891000759229287,7.499678213760816,-0.0029611037537872,2.438869184092284,0.4428466693797531,2.0985118638086218,,,,,,,,,,,,,,,
Groupe Atlantic,ATLANTIC GEOLIA 5,2020-10-16,Water/Water,On-Off,6.0,R410a,0.9,56.0,,4.0,average,2061.0,6800.0,3.3,,,0.0069300669474847,-0.0069300531507561,1.2529285751197845,-0.0029940750488311,-0.0160676560657772,0.0160676592460858,0.3381746519501703,0.003997086608312,0.1231454650405077,-0.1231454650400398,8.036009608055803,-0.0383825422027362,0.9167322581227068,2.878152643945461,3.568298028866644,,,,,,,,,,,,,,,
Groupe Atlantic,ATLANTIC GEOLIA 7,2020-10-16,Water/Water,On-Off,6.0,R410a,0.95,57.0,,4.0,average,2576.0,8500.0,3.3,,,0.0066378357156833,-0.0066378374739846,1.2543512582039409,-0.0024944062576062,-0.012915730290141,0.0129157303645877,0.4649367855685626,0.0018959770185997,0.0944917693367272,-0.0944917329894974,7.010682394563942,-0.0199847955974306,0.4730089824795181,1.829416632385071,2.204108636878857,,,,,,,,,,,,,,,
Groupe Atlantic,AUREA 10,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.72,0.0,65.0,5.0,average,3112.0,6100.0,1.96,,,35.071069103376914,-0.0051521934222276,0.9539969943176014,-35.10779139930012,-54.69970385776261,0.0083836009983625,0.1800612463111086,54.6457060983346,72.36546037532455,-0.0788138012656765,6.431112148913558,-72.22314255514213,26.6140598223228,12.38185672405525,33.37292878278255,,,,,,,,,,,,,,,
Groupe Atlantic,AUREA 16,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.99,0.0,66.0,5.0,average,5236.0,9110.0,1.74,,,283.8200418060763,-0.009518129323261,1.2347624918795432,-283.8522834053655,212.7618229141037,0.0068412107168259,0.2128457723323156,-212.8204076353188,132.9033419447954,-0.0501095373654033,5.29703198479666,-132.71606105852328,22.095345392237697,9.604861493707752,28.863496305537872,,,,,,,,,,,,,,,
Groupe Atlantic,AUREA 5,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.05,0.0,60.0,5.0,average,2137.0,3890.0,1.82,,,-36.01014540480572,-0.001531401441107,0.7875911679126792,35.971937508009866,-99.9902609286818,0.0145542844038242,-0.1210494312659814,99.94171000318552,169.5179104002814,-0.1048689544697221,7.4883072838158835,-169.39246383755344,35.75966270171534,13.97857403618347,45.6992361817404,,,,,,,,,,,,,,,
Groupe Atlantic,AUREA 5 R32,2020-05-27,Outdoor Air/Water,Regulated,1.0,R32,0.8,,63.0,17.0,average,2165.0,4200.0,1.94,,,70.60141300391268,-0.0002463299964163,0.7085807870929666,-70.63818044953352,-43.12518879429101,0.0155800170135815,-0.1764171952786198,43.076952324960544,78.7079294147443,-0.1195127216973213,8.316167665876614,-78.58376312814347,32.401045790083835,14.14414361653774,40.72960403538062,,,,,,,,,,,,,,,
Groupe Atlantic,AUREA 8,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.72,0.0,62.0,5.0,average,2962.0,5480.0,1.85,,,-138.17160921393832,-0.0063784151232322,1.0312044304640335,138.13768231481632,241.197743809781,0.0105048813934973,0.0604125584431354,-241.2493304604596,141.76226016596658,-0.0772820808893262,6.440877451593334,-141.62563337600585,21.2320705736874,8.388141946770803,27.15543678632961,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Excellia 11,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,12.0,average,4316.0,8200.0,1.9,,,-71.53588911805987,-0.0114491004385044,1.3244695505243491,71.51294716870234,383.62671241300177,0.0050022575509049,0.3317665238757005,-383.68366792750646,212.82655458727743,-0.08639771150191,6.539319423110548,-212.71066863645547,23.681105773972632,13.79309931665589,32.436261312813144,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Excellia 14,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,12.0,average,5263.0,10000.0,1.9,,,-32.8878022013841,-0.006005643544732,1.046642081820116,32.863459820419024,-99.99289977855412,0.0075636829993713,0.2193092588212706,99.93900460679713,-73.68237253812097,-0.0784390061154519,6.2402719150543,73.8162493466593,21.907009074826867,13.801889208616227,31.824560833850114,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Excellia HP A.I. 16,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,3.8,45.0,67.0,23.0,average,6061.0,12000.0,1.98,,,212.74724579855285,-0.0099860020648895,1.202508479441328,-212.78083725066284,132.80496851142914,0.0071389047433481,0.2188234058436097,-132.86126841525484,221.4470831953479,-0.0713981967898372,6.254579184296085,-221.30144488951885,19.842835804447702,7.596963420760487,28.02366114473015,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Extensa +10,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.8,46.0,69.0,8.0,average,3941.0,6700.0,1.7,,,212.7480150661869,-0.0061755157108703,1.0236346279291386,-212.7799368211845,-213.72261054875776,0.0101432413082139,0.0850066892061637,213.6689954363684,286.1430658885131,-0.0863477657968805,6.575272717291651,-285.9843711799074,30.786316375196943,14.126920826096804,26.764095507018205,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Extensa +13,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.5,46.0,69.0,12.0,average,4316.0,8200.0,1.9,,,-71.53588911805987,-0.0114491004385044,1.3244695505243491,71.51294716870234,-99.39395810701215,0.00539440306391,0.3229868961847756,99.33815725916908,212.82599563933024,-0.0885697647414732,6.6065477684219776,-212.71155595035268,23.20889843435112,14.383087647991474,32.597550875991864,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Extensa +5,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.1,46.0,63.0,10.0,average,2000.0,3800.0,1.9,,,150.56030077015066,-0.0044933011311662,0.9355552490186096,-150.5898628710236,-314.54850838448885,0.0149679039752441,-0.1010173304993804,314.5053447381792,36.26372841280754,-0.0995941234306105,7.252111601711924,-36.12188946100323,17.714616319287813,15.556778069523558,33.999306404372035,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Extensa +6,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.1,46.0,63.0,10.0,average,2222.0,4000.0,1.8,,,234.93342645821687,-0.0094554975525568,1.1537978126371529,-234.97110919834304,178.02387396675843,0.0112164268403453,0.0426821816047925,-178.0750809456817,212.8465859781137,-0.1133823243445717,7.832673442667862,-212.69591676634784,31.61419989834786,16.089322877168225,27.766502303639115,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Extensa +8,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.4,46.0,69.0,9.0,average,2944.0,5300.0,1.8,,,212.74414230309475,-0.0061229487170634,0.9770460959885908,-212.7839170454988,-327.45431519633337,0.0081739478818289,0.1582252663644743,327.3970593970156,-71.44069492757097,-0.0890581050230875,6.780356246181965,71.61741373479015,46.28227995248177,15.94752580919639,41.96640393724985,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Extensa A.I. 5 R32,2019-10-04,Outdoor Air/Water,Regulated,1.0,R32,0.97,40.0,57.0,10.0,average,2111.0,4200.0,1.99,,,212.7489261670765,-0.0039699025334068,0.9111779807395136,-212.7789462480489,-71.55811935353232,0.012547219082299,-0.0173513633850378,71.50887500859409,-53.69131321348182,-0.0941465315327846,7.213339016104411,53.83144112671261,21.21233352578984,11.066536639246412,30.40078812624777,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Extensa A.I. 6 R32,2019-10-04,Outdoor Air/Water,Regulated,1.0,R32,0.97,40.0,57.0,10.0,average,2386.0,4700.0,1.97,,,-71.54152538192486,-0.0040796443139444,0.903789975411694,71.50725784399634,-38.059648692410256,0.0121703526984554,-0.0045865891056358,38.00769121483393,-71.45805173500436,-0.0982586158276738,7.410341845509692,71.60299297662063,25.551456824410607,11.43731627558899,32.929293190291695,,,,,,,,,,,,,,,
Groupe Atlantic,Alféa Extensa A.I. 8 R32,2020-01-27,Outdoor Air/Water,Regulated,1.0,R32,1.02,40.0,60.0,10.0,average,2880.0,5500.0,1.91,,,-71.54247759514102,-0.0035906133118725,0.8726938430021836,71.50632309783765,-43.12716346688156,0.0118500852795053,-0.0021931717526104,43.07494093607453,301.6887916441312,-0.0956814850937654,7.3512830626912224,-301.5130010198879,32.25718857597066,13.29434399651029,41.18592263275386,,,,,,,,,,,,,,,
Groupe Atlantic,Loria 6004,2016-07-27,Outdoor Air/Water,Regulated,1.0,R410a,1.1,44.0,62.0,9.0,average,1900.0,3800.0,2.0,,,212.7507183838301,-0.0020987639611946,0.8288264762534211,-212.7770636058759,-340.2528728816862,0.0168488760125558,-0.1806046850939007,340.2127901239006,146.2208610831258,-0.1136443773197978,8.164154648891133,-146.05518371006022,22.710860545930984,14.872983188985344,37.62463985886432,,,,,,,,,,,,,,,
Groupe Atlantic,Loria 6006,2016-07-27,Outdoor Air/Water,Regulated,1.0,R410a,1.1,44.0,62.0,9.0,average,2158.0,4100.0,1.9,,,248.2772670893521,-0.0137322093700272,1.355833281353796,-248.32333240795663,250.71779683734863,0.0074914671665387,0.2113167481674444,-250.7723653483565,-0.9227764162176902,-0.1174907846547504,8.279402293591517,1.1004459697261408,40.03387088473596,15.952586742308908,34.315810013686644,,,,,,,,,,,,,,,
Groupe Atlantic,Loria 6008,2016-07-27,Outdoor Air/Water,Regulated,1.0,R410a,1.4,44.0,69.0,9.0,average,3074.0,5840.0,1.9,,,-18.23888638389124,-0.0020750162029402,0.8035688246099383,18.201764045273805,-33.17373711768081,0.0117736895418751,0.0050061037024007,33.12155554086541,-34.7697303238844,-0.1037051842179477,7.762451955617998,34.995419982309386,53.69118499601439,16.92436152909158,49.33638892431706,,,,,,,,,,,,,,,
Groupe Atlantic,Loria 6010,2019-09-26,Outdoor Air/Water,Regulated,1.0,R410a,1.8,44.0,68.0,7.0,average,4048.0,7650.0,1.89,,,230.5152366921167,-0.0023819550595857,0.8440611495392304,-230.54565535015345,-71.5617698373658,0.0103596644804931,0.0506457864603579,71.50529600799435,-80.30410560640999,-0.0903606972149714,7.231925616058557,80.52031233798674,32.03458112838358,14.207319878144354,42.57820170955552,,,,,,,,,,,,,,,
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,Regulated,1.0,R32,1.3,37.0,63.0,12.0,average,2389.0,4420.0,1.85,1472.2222222222222,5300.0,-89.30806494780316,-0.0098193272016336,1.1986553228287071,89.27688306482905,-135.1804394997495,0.0095629664398249,0.0822090924136911,135.1230198021748,-0.3557494409842548,-0.0998934822520732,7.555669411284128,0.5334406051907621,21.385380032372435,12.47241671793044,29.72742596665799,70.6338731382093,0.0084475508449371,-0.47408561792558,-70.59374101479806,73.41365451426749,-0.0120818659336764,-1.2936446395811951,-73.34703827526185,90.40478958902438,0.2690909348064818,15.263362056326384,-90.81958954898994,10.494115333580154,8.160864404384773,17.123481850399983
